Frequency,APSD,sd
45292.8,1.47806e-07,7.79381e-10
45296,1.46756e-07,7.73729e-10
45299.2,1.48044e-07,7.80467e-10
45302.4,1.47158e-07,7.75641e-10
45305.6,1.46894e-07,7.74285e-10
45308.8,1.46337e-07,7.71403e-10
45312,1.4654e-07,7.72511e-10
45315.2,1.46484e-07,7.72346e-10
45318.4,1.46427e-07,7.71992e-10
45321.6,1.46138e-07,7.70322e-10
45324.8,1.4704e-07,7.75112e-10
45328,1.46524e-07,7.72364e-10
45331.2,1.46341e-07,7.71385e-10
45334.4,1.45914e-07,7.69155e-10
45337.6,1.4624e-07,7.7088e-10
45340.8,1.46327e-07,7.71309e-10
45344,1.48126e-07,7.80791e-10
45347.2,1.48146e-07,7.80957e-10
45350.4,1.47226e-07,7.76116e-10
45353.6,1.46156e-07,7.70507e-10
45356.8,1.45591e-07,7.67504e-10
45360,1.46672e-07,7.7323e-10
45363.2,1.47895e-07,7.79659e-10
45366.4,1.47323e-07,7.76727e-10
45369.6,1.46332e-07,7.71446e-10
45372.8,1.46933e-07,7.74647e-10
45376,1.47182e-07,7.75919e-10
45379.2,1.46871e-07,7.74165e-10
45382.4,1.47536e-07,7.77654e-10
45385.6,1.48049e-07,7.80425e-10
45388.8,1.4766e-07,7.78325e-10
45392,1.46459e-07,7.721e-10
45395.2,1.46332e-07,7.71375e-10
45398.4,1.47797e-07,7.79091e-10
45401.6,1.47822e-07,7.7927e-10
45404.8,1.47215e-07,7.75972e-10
45408,1.4669e-07,7.73217e-10
45411.2,1.46581e-07,7.72867e-10
45414.4,1.46296e-07,7.71244e-10
45417.6,1.45802e-07,7.68511e-10
45420.8,1.46746e-07,7.73498e-10
45424,1.46852e-07,7.74164e-10
45427.2,1.4655e-07,7.72478e-10
45430.4,1.47212e-07,7.76053e-10
45433.6,1.46785e-07,7.73751e-10
45436.8,1.45952e-07,7.69327e-10
45440,1.46463e-07,7.72138e-10
45443.2,1.46633e-07,7.73005e-10
45446.4,1.46011e-07,7.69698e-10
45449.6,1.46588e-07,7.72732e-10
45452.8,1.46402e-07,7.71926e-10
45456,1.46156e-07,7.70509e-10
45459.2,1.46201e-07,7.7068e-10
45462.4,1.46755e-07,7.73592e-10
45465.6,1.46842e-07,7.74023e-10
45468.8,1.47336e-07,7.76711e-10
45472,1.47048e-07,7.75127e-10
45475.2,1.46668e-07,7.731e-10
45478.4,1.47486e-07,7.77453e-10
45481.6,1.47566e-07,7.77847e-10
45484.8,1.46855e-07,7.74097e-10
45488,1.47531e-07,7.77851e-10
45491.2,1.47738e-07,7.78747e-10
45494.4,1.47318e-07,7.76692e-10
45497.6,1.4715e-07,7.75713e-10
45500.8,1.4818e-07,7.81093e-10
45504,1.48625e-07,7.83439e-10
45507.2,1.48418e-07,7.82292e-10
45510.4,1.47519e-07,7.77609e-10
45513.6,1.45751e-07,7.68304e-10
45516.8,1.46154e-07,7.70403e-10
45520,1.4619e-07,7.70749e-10
45523.2,1.45528e-07,7.67187e-10
45526.4,1.46514e-07,7.72293e-10
45529.6,1.45674e-07,7.67895e-10
45532.8,1.46418e-07,7.71891e-10
45536,1.47109e-07,7.75497e-10
45539.2,1.46716e-07,7.7341e-10
45542.4,1.47157e-07,7.75641e-10
45545.6,1.47282e-07,7.76343e-10
45548.8,1.45836e-07,7.68837e-10
45552,1.46386e-07,7.71659e-10
45555.2,1.45789e-07,7.68512e-10
45558.4,1.46342e-07,7.71391e-10
45561.6,1.46887e-07,7.74262e-10
45564.8,1.47124e-07,7.75535e-10
45568,1.45853e-07,7.68786e-10
45571.2,1.46973e-07,7.74683e-10
45574.4,1.47706e-07,7.78587e-10
45577.6,1.46956e-07,7.74652e-10
45580.8,1.46549e-07,7.72536e-10
45584,1.46583e-07,7.72687e-10
45587.2,1.47336e-07,7.76585e-10
45590.4,1.46708e-07,7.73433e-10
45593.6,1.4573e-07,7.68152e-10
45596.8,1.45655e-07,7.67831e-10
45600,1.46745e-07,7.73479e-10
45603.2,1.4628e-07,7.71074e-10
45606.4,1.45994e-07,7.69665e-10
45609.6,1.46442e-07,7.7193e-10
45612.8,1.47167e-07,7.7577e-10
45616,1.46295e-07,7.71185e-10
45619.2,1.46786e-07,7.73696e-10
45622.4,1.46299e-07,7.71284e-10
45625.6,1.46549e-07,7.7252e-10
45628.8,1.4736e-07,7.76865e-10
45632,1.46416e-07,7.71792e-10
45635.2,1.46184e-07,7.70521e-10
45638.4,1.4642e-07,7.71894e-10
45641.6,1.4671e-07,7.73399e-10
45644.8,1.47583e-07,7.77998e-10
45648,1.46768e-07,7.73662e-10
45651.2,1.45771e-07,7.68386e-10
45654.4,1.46742e-07,7.73484e-10
45657.6,1.47011e-07,7.75033e-10
45660.8,1.46256e-07,7.70963e-10
45664,1.47554e-07,7.77724e-10
45667.2,1.47441e-07,7.77142e-10
45670.4,1.47611e-07,7.78092e-10
45673.6,1.47606e-07,7.78153e-10
45676.8,1.47713e-07,7.78765e-10
45680,1.47014e-07,7.74971e-10
45683.2,1.45382e-07,7.6638e-10
45686.4,1.46524e-07,7.7241e-10
45689.6,1.46558e-07,7.72535e-10
45692.8,1.46204e-07,7.707e-10
45696,1.45357e-07,7.66248e-10
45699.2,1.46582e-07,7.72598e-10
45702.4,1.47192e-07,7.75871e-10
45705.6,1.47774e-07,7.79018e-10
45708.8,1.47544e-07,7.77764e-10
45712,1.47606e-07,7.78136e-10
45715.2,1.47285e-07,7.76499e-10
45718.4,1.47296e-07,7.76376e-10
45721.6,1.47443e-07,7.77204e-10
45724.8,1.46443e-07,7.71947e-10
45728,1.46431e-07,7.71868e-10
45731.2,1.47482e-07,7.77435e-10
45734.4,1.48188e-07,7.81133e-10
45737.6,1.47676e-07,7.7843e-10
45740.8,1.47514e-07,7.77633e-10
45744,1.46878e-07,7.74219e-10
45747.2,1.45931e-07,7.69186e-10
45750.4,1.45926e-07,7.69246e-10
45753.6,1.48257e-07,7.81484e-10
45756.8,1.46801e-07,7.73852e-10
45760,1.45998e-07,7.69595e-10
45763.2,1.478e-07,7.79058e-10
45766.4,1.46681e-07,7.73174e-10
45769.6,1.45977e-07,7.69432e-10
45772.8,1.46667e-07,7.7315e-10
45776,1.46832e-07,7.74099e-10
45779.2,1.47107e-07,7.75528e-10
45782.4,1.47683e-07,7.78587e-10
45785.6,1.47566e-07,7.77842e-10
45788.8,1.47866e-07,7.79492e-10
45792,1.48377e-07,7.82234e-10
45795.2,1.4712e-07,7.75553e-10
45798.4,1.46125e-07,7.70218e-10
45801.6,1.46718e-07,7.73423e-10
45804.8,1.46867e-07,7.74194e-10
45808,1.48069e-07,7.8051e-10
45811.2,1.48119e-07,7.80796e-10
45814.4,1.46255e-07,7.70995e-10
45817.6,1.48208e-07,7.81224e-10
45820.8,1.49154e-07,7.86223e-10
45824,1.46736e-07,7.73474e-10
45827.2,1.45899e-07,7.69082e-10
45830.4,1.47718e-07,7.78857e-10
45833.6,1.48039e-07,7.80629e-10
45836.8,1.46167e-07,7.7052e-10
45840,1.45588e-07,7.67362e-10
45843.2,1.46354e-07,7.71457e-10
45846.4,1.46835e-07,7.74001e-10
45849.6,1.4777e-07,7.7889e-10
45852.8,1.4575e-07,7.68188e-10
45856,1.46169e-07,7.70488e-10
45859.2,1.46977e-07,7.74766e-10
45862.4,1.46568e-07,7.72612e-10
45865.6,1.4549e-07,7.6686e-10
45868.8,1.46812e-07,7.73891e-10
45872,1.47605e-07,7.78054e-10
45875.2,1.47116e-07,7.75515e-10
45878.4,1.47534e-07,7.77661e-10
45881.6,1.47121e-07,7.7557e-10
45884.8,1.47251e-07,7.76236e-10
45888,1.46712e-07,7.73342e-10
45891.2,1.47168e-07,7.75779e-10
45894.4,1.46922e-07,7.74582e-10
45897.6,1.4805e-07,7.80458e-10
45900.8,1.47625e-07,7.78128e-10
45904,1.46809e-07,7.73827e-10
45907.2,1.46874e-07,7.7424e-10
45910.4,1.47656e-07,7.78358e-10
45913.6,1.47288e-07,7.76404e-10
45916.8,1.45443e-07,7.66608e-10
45920,1.46275e-07,7.71134e-10
45923.2,1.46349e-07,7.71508e-10
45926.4,1.46954e-07,7.74604e-10
45929.6,1.46402e-07,7.71736e-10
45932.8,1.46934e-07,7.74513e-10
45936,1.46436e-07,7.71864e-10
45939.2,1.46696e-07,7.73232e-10
45942.4,1.47074e-07,7.75277e-10
45945.6,1.48202e-07,7.81252e-10
45948.8,1.4915e-07,7.86205e-10
45952,1.47762e-07,7.78907e-10
45955.2,1.45931e-07,7.69299e-10
45958.4,1.46207e-07,7.70747e-10
45961.6,1.46973e-07,7.74683e-10
45964.8,1.46627e-07,7.72917e-10
45968,1.46829e-07,7.73955e-10
45971.2,1.46665e-07,7.73086e-10
45974.4,1.46688e-07,7.73246e-10
45977.6,1.46662e-07,7.73122e-10
45980.8,1.47463e-07,7.77488e-10
45984,1.47099e-07,7.75407e-10
45987.2,1.48416e-07,7.8234e-10
45990.4,1.4943e-07,7.87812e-10
45993.6,1.47524e-07,7.77619e-10
45996.8,1.46823e-07,7.73964e-10
46000,1.46113e-07,7.70254e-10
46003.2,1.46945e-07,7.74548e-10
46006.4,1.4709e-07,7.75357e-10
46009.6,1.46619e-07,7.7289e-10
46012.8,1.46368e-07,7.71495e-10
46016,1.45999e-07,7.69533e-10
46019.2,1.4617e-07,7.70468e-10
46022.4,1.46355e-07,7.71418e-10
46025.6,1.47052e-07,7.75096e-10
46028.8,1.47792e-07,7.79073e-10
46032,1.47783e-07,7.79006e-10
46035.2,1.46666e-07,7.7306e-10
46038.4,1.46712e-07,7.73335e-10
46041.6,1.47615e-07,7.78088e-10
46044.8,1.47365e-07,7.76797e-10
46048,1.47902e-07,7.79616e-10
46051.2,1.45602e-07,7.67512e-10
46054.4,1.46397e-07,7.71631e-10
46057.6,1.4917e-07,7.86261e-10
46060.8,1.47963e-07,7.79962e-10
46064,1.47507e-07,7.77512e-10
46067.2,1.46976e-07,7.747e-10
46070.4,1.47505e-07,7.7758e-10
46073.6,1.48084e-07,7.80685e-10
46076.8,1.47238e-07,7.76191e-10
46080,1.47439e-07,7.77286e-10
46083.2,1.46729e-07,7.73419e-10
46086.4,1.4577e-07,7.68452e-10
46089.6,1.46102e-07,7.70291e-10
46092.8,1.46059e-07,7.69986e-10
46096,1.47043e-07,7.75176e-10
46099.2,1.47391e-07,7.76973e-10
46102.4,1.47287e-07,7.76407e-10
46105.6,1.46165e-07,7.7046e-10
46108.8,1.46518e-07,7.72271e-10
46112,1.47024e-07,7.75035e-10
46115.2,1.47787e-07,7.79136e-10
46118.4,1.47467e-07,7.77355e-10
46121.6,1.4713e-07,7.75627e-10
46124.8,1.47328e-07,7.76588e-10
46128,1.4577e-07,7.68502e-10
46131.2,1.46312e-07,7.71358e-10
46134.4,1.46021e-07,7.69818e-10
46137.6,1.46985e-07,7.74782e-10
46140.8,1.46194e-07,7.70636e-10
46144,1.45361e-07,7.66202e-10
46147.2,1.47216e-07,7.75946e-10
46150.4,1.47414e-07,7.77071e-10
46153.6,1.45856e-07,7.68871e-10
46156.8,1.46748e-07,7.73566e-10
46160,1.46536e-07,7.7239e-10
46163.2,1.46582e-07,7.72665e-10
46166.4,1.4607e-07,7.70016e-10
46169.6,1.45959e-07,7.69392e-10
46172.8,1.46751e-07,7.73541e-10
46176,1.46047e-07,7.6986e-10
46179.2,1.45786e-07,7.68448e-10
46182.4,1.47496e-07,7.77473e-10
46185.6,1.47219e-07,7.76113e-10
46188.8,1.47295e-07,7.76496e-10
46192,1.47112e-07,7.75446e-10
46195.2,1.46217e-07,7.70772e-10
46198.4,1.46209e-07,7.70734e-10
46201.6,1.47439e-07,7.77314e-10
46204.8,1.45085e-07,7.64838e-10
46208,1.46046e-07,7.69843e-10
46211.2,1.46344e-07,7.71381e-10
46214.4,1.4817e-07,7.81135e-10
46217.6,1.46918e-07,7.74448e-10
46220.8,1.46197e-07,7.70744e-10
46224,1.46621e-07,7.72859e-10
46227.2,1.46667e-07,7.73102e-10
46230.4,1.47333e-07,7.76541e-10
46233.6,1.47558e-07,7.77801e-10
46236.8,1.45981e-07,7.69567e-10
46240,1.46515e-07,7.72275e-10
46243.2,1.46298e-07,7.7115e-10
46246.4,1.4475e-07,7.6301e-10
46249.6,1.45345e-07,7.6616e-10
46252.8,1.47108e-07,7.75487e-10
46256,1.46785e-07,7.7372e-10
46259.2,1.46215e-07,7.70738e-10
46262.4,1.4769e-07,7.78504e-10
46265.6,1.47115e-07,7.75426e-10
46268.8,1.47285e-07,7.76326e-10
46272,1.47e-07,7.74923e-10
46275.2,1.46201e-07,7.70672e-10
46278.4,1.45702e-07,7.67972e-10
46281.6,1.46552e-07,7.72515e-10
46284.8,1.47274e-07,7.76349e-10
46288,1.47154e-07,7.75709e-10
46291.2,1.45963e-07,7.69339e-10
46294.4,1.45051e-07,7.64597e-10
46297.6,1.45012e-07,7.64508e-10
46300.8,1.46062e-07,7.69923e-10
46304,1.46371e-07,7.71699e-10
46307.2,1.46511e-07,7.72293e-10
46310.4,1.4746e-07,7.77317e-10
46313.6,1.47398e-07,7.76956e-10
46316.8,1.46925e-07,7.74474e-10
46320,1.45643e-07,7.67729e-10
46323.2,1.45561e-07,7.67456e-10
46326.4,1.46968e-07,7.7476e-10
46329.6,1.47693e-07,7.7858e-10
46332.8,1.47511e-07,7.77725e-10
46336,1.46653e-07,7.72994e-10
46339.2,1.46321e-07,7.71248e-10
46342.4,1.45957e-07,7.6935e-10
46345.6,1.46181e-07,7.7055e-10
46348.8,1.4794e-07,7.79864e-10
46352,1.48084e-07,7.80576e-10
46355.2,1.47249e-07,7.7629e-10
46358.4,1.46236e-07,7.70969e-10
46361.6,1.47012e-07,7.74912e-10
46364.8,1.46688e-07,7.73257e-10
46368,1.45243e-07,7.65567e-10
46371.2,1.45765e-07,7.68452e-10
46374.4,1.46306e-07,7.71226e-10
46377.6,1.46569e-07,7.72605e-10
46380.8,1.47052e-07,7.75129e-10
46384,1.47849e-07,7.79362e-10
46387.2,1.4775e-07,7.78831e-10
46390.4,1.4711e-07,7.75499e-10
46393.6,1.46926e-07,7.74577e-10
46396.8,1.47229e-07,7.76124e-10
46400,1.47017e-07,7.7502e-10
46403.2,1.46673e-07,7.73282e-10
46406.4,1.46811e-07,7.73935e-10
46409.6,1.4657e-07,7.72615e-10
46412.8,1.47669e-07,7.78416e-10
46416,1.47943e-07,7.79832e-10
46419.2,1.46755e-07,7.73576e-10
46422.4,1.46823e-07,7.73923e-10
46425.6,1.45648e-07,7.67755e-10
46428.8,1.46366e-07,7.71548e-10
46432,1.46276e-07,7.71073e-10
46435.2,1.45746e-07,7.68414e-10
46438.4,1.4848e-07,7.82808e-10
46441.6,1.46923e-07,7.74514e-10
46444.8,1.46182e-07,7.70702e-10
46448,1.47076e-07,7.75274e-10
46451.2,1.46894e-07,7.74314e-10
46454.4,1.46099e-07,7.70176e-10
46457.6,1.47566e-07,7.77942e-10
46460.8,1.4756e-07,7.77822e-10
46464,1.46453e-07,7.72008e-10
46467.2,1.46431e-07,7.71803e-10
46470.4,1.48042e-07,7.80419e-10
46473.6,1.4641e-07,7.71798e-10
46476.8,1.45961e-07,7.6938e-10
46480,1.478e-07,7.79097e-10
46483.2,1.47201e-07,7.75989e-10
46486.4,1.47518e-07,7.77667e-10
46489.6,1.47397e-07,7.77064e-10
46492.8,1.46855e-07,7.74132e-10
46496,1.47259e-07,7.76361e-10
46499.2,1.46239e-07,7.70927e-10
46502.4,1.4543e-07,7.66559e-10
46505.6,1.47178e-07,7.75885e-10
46508.8,1.46568e-07,7.72597e-10
46512,1.47172e-07,7.75784e-10
46515.2,1.47107e-07,7.75464e-10
46518.4,1.4577e-07,7.68397e-10
46521.6,1.47018e-07,7.75008e-10
46524.8,1.472e-07,7.75915e-10
46528,1.46822e-07,7.7396e-10
46531.2,1.47542e-07,7.77713e-10
46534.4,1.46761e-07,7.73593e-10
46537.6,1.47627e-07,7.78266e-10
46540.8,1.47683e-07,7.78545e-10
46544,1.47891e-07,7.7954e-10
46547.2,1.48819e-07,7.84473e-10
46550.4,1.47877e-07,7.79515e-10
46553.6,1.47471e-07,7.77364e-10
46556.8,1.46502e-07,7.72237e-10
46560,1.46254e-07,7.70965e-10
46563.2,1.48282e-07,7.81613e-10
46566.4,1.47483e-07,7.77414e-10
46569.6,1.47269e-07,7.76319e-10
46572.8,1.47673e-07,7.78446e-10
46576,1.48157e-07,7.80991e-10
46579.2,1.46111e-07,7.70155e-10
46582.4,1.45617e-07,7.67617e-10
46585.6,1.46169e-07,7.70517e-10
46588.8,1.45954e-07,7.69357e-10
46592,1.48482e-07,7.82733e-10
46595.2,1.47242e-07,7.7623e-10
46598.4,1.46915e-07,7.74527e-10
46601.6,1.46411e-07,7.71902e-10
46604.8,1.46134e-07,7.70311e-10
46608,1.45918e-07,7.69135e-10
46611.2,1.47278e-07,7.76312e-10
46614.4,1.46202e-07,7.70645e-10
46617.6,1.46593e-07,7.72856e-10
46620.8,1.46983e-07,7.7484e-10
46624,1.47877e-07,7.79467e-10
46627.2,1.4869e-07,7.8372e-10
46630.4,1.46942e-07,7.7463e-10
46633.6,1.47149e-07,7.75643e-10
46636.8,1.46515e-07,7.72272e-10
46640,1.47108e-07,7.75381e-10
46643.2,1.47373e-07,7.76808e-10
46646.4,1.46549e-07,7.72462e-10
46649.6,1.46168e-07,7.70491e-10
46652.8,1.46135e-07,7.70282e-10
46656,1.47897e-07,7.79622e-10
46659.2,1.4798e-07,7.80063e-10
46662.4,1.46697e-07,7.73328e-10
46665.6,1.46907e-07,7.74367e-10
46668.8,1.47418e-07,7.77013e-10
46672,1.47298e-07,7.76431e-10
46675.2,1.47708e-07,7.78631e-10
46678.4,1.46933e-07,7.74518e-10
46681.6,1.46358e-07,7.71424e-10
46684.8,1.47204e-07,7.75896e-10
46688,1.47807e-07,7.79056e-10
46691.2,1.46713e-07,7.73449e-10
46694.4,1.46965e-07,7.74777e-10
46697.6,1.47627e-07,7.78144e-10
46700.8,1.47578e-07,7.77929e-10
46704,1.46738e-07,7.73542e-10
46707.2,1.46989e-07,7.74855e-10
46710.4,1.47876e-07,7.79539e-10
46713.6,1.47364e-07,7.76981e-10
46716.8,1.47462e-07,7.77351e-10
46720,1.4666e-07,7.73059e-10
46723.2,1.46819e-07,7.73885e-10
46726.4,1.46713e-07,7.73442e-10
46729.6,1.47467e-07,7.77467e-10
46732.8,1.47273e-07,7.76264e-10
46736,1.45671e-07,7.6799e-10
46739.2,1.45821e-07,7.68762e-10
46742.4,1.45253e-07,7.65646e-10
46745.6,1.4656e-07,7.72524e-10
46748.8,1.48224e-07,7.81371e-10
46752,1.4736e-07,7.76723e-10
46755.2,1.46602e-07,7.72739e-10
46758.4,1.46421e-07,7.71886e-10
46761.6,1.46869e-07,7.74264e-10
46764.8,1.4734e-07,7.76761e-10
46768,1.46972e-07,7.74759e-10
46771.2,1.47104e-07,7.75492e-10
46774.4,1.46959e-07,7.74703e-10
46777.6,1.4764e-07,7.7825e-10
46780.8,1.47362e-07,7.76805e-10
46784,1.46938e-07,7.74484e-10
46787.2,1.45855e-07,7.68849e-10
46790.4,1.46468e-07,7.72045e-10
46793.6,1.47875e-07,7.79437e-10
46796.8,1.47801e-07,7.7911e-10
46800,1.46827e-07,7.74033e-10
46803.2,1.47304e-07,7.76545e-10
46806.4,1.48072e-07,7.8046e-10
46809.6,1.47843e-07,7.79385e-10
46812.8,1.46841e-07,7.74125e-10
46816,1.45868e-07,7.68842e-10
46819.2,1.47151e-07,7.75708e-10
46822.4,1.47363e-07,7.76832e-10
46825.6,1.47082e-07,7.75268e-10
46828.8,1.47486e-07,7.7739e-10
46832,1.47504e-07,7.77574e-10
46835.2,1.47692e-07,7.78544e-10
46838.4,1.4718e-07,7.75773e-10
46841.6,1.47179e-07,7.7575e-10
46844.8,1.46752e-07,7.73573e-10
46848,1.46707e-07,7.73282e-10
46851.2,1.46386e-07,7.716e-10
46854.4,1.47302e-07,7.76466e-10
46857.6,1.48619e-07,7.83682e-10
46860.8,1.48423e-07,7.8246e-10
46864,1.47377e-07,7.76806e-10
46867.2,1.47203e-07,7.7596e-10
46870.4,1.46622e-07,7.72882e-10
46873.6,1.46999e-07,7.74869e-10
46876.8,1.46819e-07,7.73913e-10
46880,1.47079e-07,7.75305e-10
46883.2,1.47152e-07,7.75708e-10
46886.4,1.46903e-07,7.7435e-10
46889.6,1.46878e-07,7.74179e-10
46892.8,1.4681e-07,7.73921e-10
46896,1.47943e-07,7.79874e-10
46899.2,1.48306e-07,7.81742e-10
46902.4,1.47835e-07,7.79289e-10
46905.6,1.45796e-07,7.68517e-10
46908.8,1.47258e-07,7.76146e-10
46912,1.47526e-07,7.77594e-10
46915.2,1.47576e-07,7.7789e-10
46918.4,1.48569e-07,7.83189e-10
46921.6,1.4756e-07,7.77887e-10
46924.8,1.46604e-07,7.72761e-10
46928,1.46144e-07,7.70355e-10
46931.2,1.48453e-07,7.82481e-10
46934.4,1.48964e-07,7.85196e-10
46937.6,1.48797e-07,7.84488e-10
46940.8,1.47606e-07,7.78074e-10
46944,1.46133e-07,7.70271e-10
46947.2,1.46383e-07,7.717e-10
46950.4,1.46524e-07,7.72434e-10
46953.6,1.4647e-07,7.72183e-10
46956.8,1.46685e-07,7.73242e-10
46960,1.46848e-07,7.74096e-10
46963.2,1.46892e-07,7.74284e-10
46966.4,1.4724e-07,7.76115e-10
46969.6,1.48114e-07,7.80813e-10
46972.8,1.48178e-07,7.81121e-10
46976,1.47609e-07,7.78035e-10
46979.2,1.48004e-07,7.80101e-10
46982.4,1.46865e-07,7.74213e-10
46985.6,1.47214e-07,7.76113e-10
46988.8,1.46546e-07,7.72442e-10
46992,1.4769e-07,7.78415e-10
46995.2,1.46921e-07,7.74439e-10
46998.4,1.47414e-07,7.77028e-10
47001.6,1.48581e-07,7.83218e-10
47004.8,1.46956e-07,7.74683e-10
47008,1.47415e-07,7.77029e-10
47011.2,1.47302e-07,7.76449e-10
47014.4,1.46236e-07,7.70893e-10
47017.6,1.46151e-07,7.70432e-10
47020.8,1.47224e-07,7.75993e-10
47024,1.48545e-07,7.83045e-10
47027.2,1.47712e-07,7.78703e-10
47030.4,1.47426e-07,7.77087e-10
47033.6,1.47581e-07,7.78011e-10
47036.8,1.47642e-07,7.78317e-10
47040,1.46294e-07,7.71148e-10
47043.2,1.45919e-07,7.69191e-10
47046.4,1.46212e-07,7.70756e-10
47049.6,1.46854e-07,7.74163e-10
47052.8,1.48036e-07,7.80316e-10
47056,1.48503e-07,7.82795e-10
47059.2,1.47338e-07,7.76669e-10
47062.4,1.47036e-07,7.75074e-10
47065.6,1.47281e-07,7.76327e-10
47068.8,1.47542e-07,7.77691e-10
47072,1.48431e-07,7.82403e-10
47075.2,1.47052e-07,7.75194e-10
47078.4,1.45693e-07,7.68005e-10
47081.6,1.4642e-07,7.71842e-10
47084.8,1.47361e-07,7.76808e-10
47088,1.46641e-07,7.72998e-10
47091.2,1.46493e-07,7.72344e-10
47094.4,1.47351e-07,7.7673e-10
47097.6,1.47374e-07,7.76859e-10
47100.8,1.46311e-07,7.71327e-10
47104,1.47557e-07,7.77881e-10
47107.2,1.48525e-07,7.82879e-10
47110.4,1.47384e-07,7.76953e-10
47113.6,1.46743e-07,7.73584e-10
47116.8,1.46386e-07,7.71676e-10
47120,1.4661e-07,7.72843e-10
47123.2,1.47034e-07,7.74983e-10
47126.4,1.47128e-07,7.75585e-10
47129.6,1.4777e-07,7.78912e-10
47132.8,1.46938e-07,7.74479e-10
47136,1.45349e-07,7.66121e-10
47139.2,1.45702e-07,7.67972e-10
47142.4,1.46675e-07,7.73139e-10
47145.6,1.46825e-07,7.73958e-10
47148.8,1.46501e-07,7.72272e-10
47152,1.47226e-07,7.76046e-10
47155.2,1.48747e-07,7.84085e-10
47158.4,1.49273e-07,7.8687e-10
47161.6,1.47778e-07,7.78925e-10
47164.8,1.48353e-07,7.8197e-10
47168,1.47702e-07,7.78552e-10
47171.2,1.48208e-07,7.81294e-10
47174.4,1.48449e-07,7.82469e-10
47177.6,1.47162e-07,7.75735e-10
47180.8,1.46589e-07,7.7282e-10
47184,1.47136e-07,7.75642e-10
47187.2,1.47341e-07,7.7661e-10
47190.4,1.47902e-07,7.79601e-10
47193.6,1.47744e-07,7.78799e-10
47196.8,1.47018e-07,7.74955e-10
47200,1.46904e-07,7.7434e-10
47203.2,1.46253e-07,7.70872e-10
47206.4,1.46516e-07,7.72262e-10
47209.6,1.47562e-07,7.77798e-10
47212.8,1.46743e-07,7.73604e-10
47216,1.47873e-07,7.7954e-10
47219.2,1.48597e-07,7.83283e-10
47222.4,1.47296e-07,7.76459e-10
47225.6,1.47262e-07,7.7625e-10
47228.8,1.4759e-07,7.77994e-10
47232,1.47222e-07,7.76149e-10
47235.2,1.47314e-07,7.76507e-10
47238.4,1.46905e-07,7.74284e-10
47241.6,1.45688e-07,7.67968e-10
47244.8,1.46422e-07,7.71808e-10
47248,1.47208e-07,7.75943e-10
47251.2,1.47287e-07,7.76368e-10
47254.4,1.47648e-07,7.78255e-10
47257.6,1.47069e-07,7.75257e-10
47260.8,1.46631e-07,7.73005e-10
47264,1.45661e-07,7.67826e-10
47267.2,1.46585e-07,7.72696e-10
47270.4,1.46031e-07,7.69738e-10
47273.6,1.46154e-07,7.70402e-10
47276.8,1.46357e-07,7.71439e-10
47280,1.46878e-07,7.742e-10
47283.2,1.46311e-07,7.71335e-10
47286.4,1.46027e-07,7.69875e-10
47289.6,1.48233e-07,7.81393e-10
47292.8,1.46945e-07,7.74539e-10
47296,1.4621e-07,7.70722e-10
47299.2,1.47131e-07,7.75612e-10
47302.4,1.46881e-07,7.74228e-10
47305.6,1.47063e-07,7.75171e-10
47308.8,1.47396e-07,7.76922e-10
47312,1.47324e-07,7.766e-10
47315.2,1.4752e-07,7.7769e-10
47318.4,1.46946e-07,7.746e-10
47321.6,1.46399e-07,7.71692e-10
47324.8,1.46782e-07,7.73707e-10
47328,1.47618e-07,7.78062e-10
47331.2,1.46744e-07,7.73519e-10
47334.4,1.47151e-07,7.75631e-10
47337.6,1.4611e-07,7.70181e-10
47340.8,1.45918e-07,7.69126e-10
47344,1.46428e-07,7.71999e-10
47347.2,1.47493e-07,7.77668e-10
47350.4,1.47123e-07,7.75656e-10
47353.6,1.47871e-07,7.79458e-10
47356.8,1.47635e-07,7.78266e-10
47360,1.46982e-07,7.74779e-10
47363.2,1.47497e-07,7.77539e-10
47366.4,1.47165e-07,7.75777e-10
47369.6,1.46552e-07,7.72539e-10
47372.8,1.47047e-07,7.75111e-10
47376,1.46942e-07,7.74587e-10
47379.2,1.479e-07,7.79753e-10
47382.4,1.47159e-07,7.75875e-10
47385.6,1.4617e-07,7.70454e-10
47388.8,1.47304e-07,7.7642e-10
47392,1.47588e-07,7.78041e-10
47395.2,1.47671e-07,7.78463e-10
47398.4,1.47768e-07,7.78885e-10
47401.6,1.48461e-07,7.82548e-10
47404.8,1.4792e-07,7.79786e-10
47408,1.46255e-07,7.71036e-10
47411.2,1.467e-07,7.73255e-10
47414.4,1.47399e-07,7.76941e-10
47417.6,1.48988e-07,7.85278e-10
47420.8,1.47688e-07,7.78436e-10
47424,1.48561e-07,7.83206e-10
47427.2,1.47356e-07,7.7687e-10
47430.4,1.46368e-07,7.71574e-10
47433.6,1.47067e-07,7.75234e-10
47436.8,1.45681e-07,7.6792e-10
47440,1.45877e-07,7.68923e-10
47443.2,1.46e-07,7.69604e-10
47446.4,1.45437e-07,7.66731e-10
47449.6,1.46684e-07,7.73206e-10
47452.8,1.46445e-07,7.71945e-10
47456,1.46213e-07,7.70897e-10
47459.2,1.4615e-07,7.70423e-10
47462.4,1.4765e-07,7.78292e-10
